tokens,ner_tags
Calculate the trend air pressure.,Calculate O the O trend B-FUNC air B-PARAM pressure I-PARAM . O
Show the minimum summary.,Show O the O minimum B-FUNC summary B-PARAM . O
Find the trend system load.,Find O the O trend B-FUNC system B-PARAM load I-PARAM . O
Identify the minimum fault detection and power consumption and summary.,Identify O the O minimum B-FUNC fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM and O summary B-PARAM . O
Determine the latest air pressure and temperature.,Determine O the O latest B-FUNC air B-PARAM pressure I-PARAM and O temperature B-PARAM . O
Calculate the trend summary and power consumption.,Calculate O the O trend B-FUNC summary B-PARAM and O power B-PARAM consumption I-PARAM . O
Measure the average fault detection.,Measure O the O average B-FUNC fault B-PARAM detection I-PARAM . O
Identify the latest tool wear and fault detection and torque.,Identify O the O latest B-FUNC tool B-PARAM wear I-PARAM and O fault B-PARAM detection I-PARAM and O torque B-PARAM . O
Show the average fault detection.,Show O the O average B-FUNC fault B-PARAM detection I-PARAM . O
Measure the trend rotation speed and temperature.,Measure O the O trend B-FUNC rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Find the average power consumption.,Find O the O average B-FUNC power B-PARAM consumption I-PARAM . O
Calculate the minimum fault detection.,Calculate O the O minimum B-FUNC fault B-PARAM detection I-PARAM . O
Measure the latest rotation speed and torque and summary.,Measure O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O torque B-PARAM and O summary B-PARAM . O
Identify the minimum fault detection.,Identify O the O minimum B-FUNC fault B-PARAM detection I-PARAM . O
Identify the maximum power consumption and tool wear and air pressure.,Identify O the O maximum B-FUNC power B-PARAM consumption I-PARAM and O tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM . O
Calculate the average air pressure and temperature.,Calculate O the O average B-FUNC air B-PARAM pressure I-PARAM and O temperature B-PARAM . O
Measure the average system load.,Measure O the O average B-FUNC system B-PARAM load I-PARAM . O
Determine the latest air pressure.,Determine O the O latest B-FUNC air B-PARAM pressure I-PARAM . O
Find the latest system load and power consumption and tool wear.,Find O the O latest B-FUNC system B-PARAM load I-PARAM and O power B-PARAM consumption I-PARAM and O tool B-PARAM wear I-PARAM . O
Show the trend fault detection and temperature and torque.,Show O the O trend B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM and O torque B-PARAM . O
Find the minimum system load and torque and fault detection.,Find O the O minimum B-FUNC system B-PARAM load I-PARAM and O torque B-PARAM and O fault B-PARAM detection I-PARAM . O
Calculate the latest air pressure and fault detection and summary.,Calculate O the O latest B-FUNC air B-PARAM pressure I-PARAM and O fault B-PARAM detection I-PARAM and O summary B-PARAM . O
Calculate the minimum temperature and power consumption and rotation speed.,Calculate O the O minimum B-FUNC temperature B-PARAM and O power B-PARAM consumption I-PARAM and O rotation B-PARAM speed I-PARAM . O
Identify the latest fault detection and temperature.,Identify O the O latest B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM . O
Determine the trend power consumption and air pressure.,Determine O the O trend B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM . O
Measure the trend air pressure.,Measure O the O trend B-FUNC air B-PARAM pressure I-PARAM . O
Calculate the latest system load and temperature.,Calculate O the O latest B-FUNC system B-PARAM load I-PARAM and O temperature B-PARAM . O
Show the trend system load and temperature.,Show O the O trend B-FUNC system B-PARAM load I-PARAM and O temperature B-PARAM . O
Identify the trend temperature and air pressure and fault detection.,Identify O the O trend B-FUNC temperature B-PARAM and O air B-PARAM pressure I-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the minimum summary and fault detection and air pressure.,Identify O the O minimum B-FUNC summary B-PARAM and O fault B-PARAM detection I-PARAM and O air B-PARAM pressure I-PARAM . O
Show the trend tool wear.,Show O the O trend B-FUNC tool B-PARAM wear I-PARAM . O
Find the trend summary and temperature and power consumption.,Find O the O trend B-FUNC summary B-PARAM and O temperature B-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the maximum rotation speed and summary.,Identify O the O maximum B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Find the latest air pressure and tool wear and fault detection.,Find O the O latest B-FUNC air B-PARAM pressure I-PARAM and O tool B-PARAM wear I-PARAM and O fault B-PARAM detection I-PARAM . O
Calculate the average rotation speed and fault detection.,Calculate O the O average B-FUNC rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM . O
Determine the minimum power consumption and fault detection.,Determine O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM . O
Calculate the latest power consumption and summary.,Calculate O the O latest B-FUNC power B-PARAM consumption I-PARAM and O summary B-PARAM . O
Calculate the average power consumption and system load and temperature.,Calculate O the O average B-FUNC power B-PARAM consumption I-PARAM and O system B-PARAM load I-PARAM and O temperature B-PARAM . O
Calculate the average temperature and torque and tool wear.,Calculate O the O average B-FUNC temperature B-PARAM and O torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Determine the maximum torque and temperature and power consumption.,Determine O the O maximum B-FUNC torque B-PARAM and O temperature B-PARAM and O power B-PARAM consumption I-PARAM . O
Find the average fault detection.,Find O the O average B-FUNC fault B-PARAM detection I-PARAM . O
Determine the trend system load and summary.,Determine O the O trend B-FUNC system B-PARAM load I-PARAM and O summary B-PARAM . O
Measure the maximum air pressure and tool wear and summary.,Measure O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O tool B-PARAM wear I-PARAM and O summary B-PARAM . O
Find the trend torque.,Find O the O trend B-FUNC torque B-PARAM . O
Calculate the average tool wear and temperature and power consumption.,Calculate O the O average B-FUNC tool B-PARAM wear I-PARAM and O temperature B-PARAM and O power B-PARAM consumption I-PARAM . O
Show the latest temperature.,Show O the O latest B-FUNC temperature B-PARAM . O
Calculate the latest air pressure and summary and system load.,Calculate O the O latest B-FUNC air B-PARAM pressure I-PARAM and O summary B-PARAM and O system B-PARAM load I-PARAM . O
Find the minimum rotation speed and system load and fault detection.,Find O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O system B-PARAM load I-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the minimum fault detection and system load.,Identify O the O minimum B-FUNC fault B-PARAM detection I-PARAM and O system B-PARAM load I-PARAM . O
Measure the trend power consumption and air pressure.,Measure O the O trend B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM . O
Find the maximum rotation speed and fault detection and tool wear.,Find O the O maximum B-FUNC rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM and O tool B-PARAM wear I-PARAM . O
Identify the minimum summary and temperature.,Identify O the O minimum B-FUNC summary B-PARAM and O temperature B-PARAM . O
Find the trend rotation speed and summary.,Find O the O trend B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Show the maximum tool wear and power consumption and rotation speed.,Show O the O maximum B-FUNC tool B-PARAM wear I-PARAM and O power B-PARAM consumption I-PARAM and O rotation B-PARAM speed I-PARAM . O
Show the maximum fault detection.,Show O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Find the latest rotation speed and torque and summary.,Find O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O torque B-PARAM and O summary B-PARAM . O
Measure the average tool wear.,Measure O the O average B-FUNC tool B-PARAM wear I-PARAM . O
Show the minimum summary and tool wear.,Show O the O minimum B-FUNC summary B-PARAM and O tool B-PARAM wear I-PARAM . O
Find the maximum fault detection.,Find O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Measure the maximum temperature.,Measure O the O maximum B-FUNC temperature B-PARAM . O
Show the latest rotation speed and temperature and fault detection.,Show O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Show the trend rotation speed.,Show O the O trend B-FUNC rotation B-PARAM speed I-PARAM . O
Identify the maximum system load.,Identify O the O maximum B-FUNC system B-PARAM load I-PARAM . O
Show the maximum power consumption and system load.,Show O the O maximum B-FUNC power B-PARAM consumption I-PARAM and O system B-PARAM load I-PARAM . O
Calculate the latest system load and temperature and air pressure.,Calculate O the O latest B-FUNC system B-PARAM load I-PARAM and O temperature B-PARAM and O air B-PARAM pressure I-PARAM . O
Find the minimum summary and tool wear and power consumption.,Find O the O minimum B-FUNC summary B-PARAM and O tool B-PARAM wear I-PARAM and O power B-PARAM consumption I-PARAM . O
Find the minimum rotation speed and torque and fault detection.,Find O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O torque B-PARAM and O fault B-PARAM detection I-PARAM . O
Determine the minimum tool wear.,Determine O the O minimum B-FUNC tool B-PARAM wear I-PARAM . O
Show the maximum tool wear and summary and air pressure.,Show O the O maximum B-FUNC tool B-PARAM wear I-PARAM and O summary B-PARAM and O air B-PARAM pressure I-PARAM . O
Determine the latest summary.,Determine O the O latest B-FUNC summary B-PARAM . O
Determine the minimum summary.,Determine O the O minimum B-FUNC summary B-PARAM . O
Measure the latest fault detection and power consumption and temperature.,Measure O the O latest B-FUNC fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM and O temperature B-PARAM . O
Show the trend rotation speed.,Show O the O trend B-FUNC rotation B-PARAM speed I-PARAM . O
Identify the latest tool wear and air pressure and summary.,Identify O the O latest B-FUNC tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM and O summary B-PARAM . O
Identify the average fault detection and air pressure and summary.,Identify O the O average B-FUNC fault B-PARAM detection I-PARAM and O air B-PARAM pressure I-PARAM and O summary B-PARAM . O
Find the trend fault detection and system load.,Find O the O trend B-FUNC fault B-PARAM detection I-PARAM and O system B-PARAM load I-PARAM . O
Determine the trend power consumption and temperature.,Determine O the O trend B-FUNC power B-PARAM consumption I-PARAM and O temperature B-PARAM . O
Find the trend tool wear and summary.,Find O the O trend B-FUNC tool B-PARAM wear I-PARAM and O summary B-PARAM . O
Show the latest summary.,Show O the O latest B-FUNC summary B-PARAM . O
Determine the trend power consumption and temperature and rotation speed.,Determine O the O trend B-FUNC power B-PARAM consumption I-PARAM and O temperature B-PARAM and O rotation B-PARAM speed I-PARAM . O
Measure the minimum summary and torque and tool wear.,Measure O the O minimum B-FUNC summary B-PARAM and O torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Measure the average temperature and tool wear.,Measure O the O average B-FUNC temperature B-PARAM and O tool B-PARAM wear I-PARAM . O
Identify the minimum tool wear and system load.,Identify O the O minimum B-FUNC tool B-PARAM wear I-PARAM and O system B-PARAM load I-PARAM . O
Measure the trend summary and torque and tool wear.,Measure O the O trend B-FUNC summary B-PARAM and O torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Show the maximum air pressure.,Show O the O maximum B-FUNC air B-PARAM pressure I-PARAM . O
Measure the minimum power consumption and fault detection.,Measure O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM . O
Determine the latest air pressure and power consumption.,Determine O the O latest B-FUNC air B-PARAM pressure I-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the minimum system load and torque and fault detection.,Identify O the O minimum B-FUNC system B-PARAM load I-PARAM and O torque B-PARAM and O fault B-PARAM detection I-PARAM . O
Determine the trend system load and tool wear and power consumption.,Determine O the O trend B-FUNC system B-PARAM load I-PARAM and O tool B-PARAM wear I-PARAM and O power B-PARAM consumption I-PARAM . O
Find the latest fault detection.,Find O the O latest B-FUNC fault B-PARAM detection I-PARAM . O
